addr	old	new
4f55b0	FUN_004f55b0	lib_fn_4f55b0
4f5940	FUN_004f5940	lib_fn_4f5940
4f59f0	FUN_004f59f0	lib_fn_4f59f0
4f5ac0	FUN_004f5ac0	lib_fn_4f5ac0
4f5b40	FUN_004f5b40	lib_fn_4f5b40
4f5bc0	FUN_004f5bc0	lib_fn_4f5bc0
4f5c40	FUN_004f5c40	lib_fn_4f5c40
4f5cc0	FUN_004f5cc0	lib_fn_4f5cc0
4f5e00	FUN_004f5e00	lib_fn_4f5e00
4f5f40	FUN_004f5f40	lib_fn_4f5f40
4f6080	FUN_004f6080	lib_fn_4f6080
4f61c0	FUN_004f61c0	lib_fn_4f61c0
4f6280	FUN_004f6280	lib_fn_4f6280
4f6330	FUN_004f6330	lib_fn_4f6330
4f63f0	FUN_004f63f0	lib_fn_4f63f0
4f64a0	FUN_004f64a0	lib_fn_4f64a0
4f67f0	FUN_004f67f0	lib_fn_4f67f0
4f6a60	FUN_004f6a60	lib_fn_4f6a60
4f6db0	FUN_004f6db0	lib_fn_4f6db0
4f70f0	FUN_004f70f0	lib_fn_4f70f0
4f7130	FUN_004f7130	lib_fn_4f7130
4f71e0	FUN_004f71e0	lib_fn_4f71e0
4f7230	FUN_004f7230	lib_fn_4f7230
4f7270	FUN_004f7270	lib_fn_4f7270
4f72d0	FUN_004f72d0	lib_fn_4f72d0
4f72f0	FUN_004f72f0	lib_fn_4f72f0
4f7310	FUN_004f7310	lib_fn_4f7310
4f7330	FUN_004f7330	lib_fn_4f7330
4f7350	FUN_004f7350	lib_fn_4f7350
4f7400	FUN_004f7400	lib_fn_4f7400
4f7490	FUN_004f7490	lib_fn_4f7490
4f7540	FUN_004f7540	lib_fn_4f7540
4f7620	FUN_004f7620	lib_fn_4f7620
4f7660	FUN_004f7660	Region_ctor
4f7710	FUN_004f7710	lib_fn_4f7710
4f7740	FUN_004f7740	lib_fn_4f7740
4f77a0	FUN_004f77a0	lib_fn_4f77a0
4f7890	FUN_004f7890	lib_fn_4f7890
4f7910	FUN_004f7910	lib_fn_4f7910
4f79b0	FUN_004f79b0	lib_fn_4f79b0
4f79d0	FUN_004f79d0	lib_fn_4f79d0
4f79f0	FUN_004f79f0	lib_fn_4f79f0
4f7a30	FUN_004f7a30	lib_fn_4f7a30
4f7a70	FUN_004f7a70	lib_fn_4f7a70
4f7ab0	FUN_004f7ab0	lib_fn_4f7ab0
4f7b60	FUN_004f7b60	std_List_node_alloc_0x20
4f7ba0	FUN_004f7ba0	std_Tree_node_alloc_0x1c
4f7be0	FUN_004f7be0	std_Tree_node_alloc_0x20b
4f7c20	FUN_004f7c20	std_Rb_tree_destroy_recursive_B
4f7c60	FUN_004f7c60	std_map_lower_bound_2key
4f7ca0	FUN_004f7ca0	lib_fn_4f7ca0
4f7d00	FUN_004f7d00	lib_fn_4f7d00
4f7df0	FUN_004f7df0	lib_fn_4f7df0
4f7ef0	FUN_004f7ef0	lib_fn_4f7ef0
4f7fe0	FUN_004f7fe0	lib_fn_4f7fe0
4f80d0	FUN_004f80d0	lib_fn_4f80d0
4f8180	FUN_004f8180	lib_fn_4f8180
4f8230	FUN_004f8230	lib_fn_4f8230
4f82d0	FUN_004f82d0	lib_fn_4f82d0
4f84a0	FUN_004f84a0	lib_fn_4f84a0
4f8520	FUN_004f8520	std_map_clear
4f8570	FUN_004f8570	lib_fn_4f8570
4f8b40	FUN_004f8b40	lib_fn_4f8b40
4f9010	FUN_004f9010	lib_fn_4f9010
4f9450	FUN_004f9450	lib_fn_4f9450
4f9b70	FUN_004f9b70	World_generateBiomeSample
4fae90	FUN_004fae90	lib_fn_4fae90
4fb480	FUN_004fb480	lib_fn_4fb480
4fc060	FUN_004fc060	std_map_erase_range_B
4fc100	FUN_004fc100	lib_fn_4fc100
4fc140	FUN_004fc140	lib_fn_4fc140
4fc180	FUN_004fc180	lib_fn_4fc180
4fd920	FUN_004fd920	lib_fn_4fd920
4fdd80	FUN_004fdd80	lib_fn_4fdd80
4fde90	FUN_004fde90	lib_fn_4fde90
4febd0	FUN_004febd0	World_findNearestFeatureCell
4feec0	FUN_004feec0	lib_fn_4feec0
4ff1a0	FUN_004ff1a0	lib_fn_4ff1a0
4ff340	FUN_004ff340	lib_fn_4ff340
4ff3f0	FUN_004ff3f0	lib_fn_4ff3f0
4ffbf0	FUN_004ffbf0	lib_fn_4ffbf0
500300	FUN_00500300	lib_fn_500300
509e40	FUN_00509e40	stl_fn_509e40
50b870	FUN_0050b870	lib_fn_50b870
50bd60	FUN_0050bd60	lib_fn_50bd60
50c550	FUN_0050c550	lib_fn_50c550
50d260	FUN_0050d260	lib_fn_50d260
50d8d0	FUN_0050d8d0	stl_fn_50d8d0
5104e0	FUN_005104e0	lib_fn_5104e0
513400	FUN_00513400	lib_fn_513400
513760	FUN_00513760	lib_fn_513760
518630	FUN_00518630	lib_fn_518630
521ed0	FUN_00521ed0	lib_fn_521ed0
522290	FUN_00522290	lib_fn_522290
522320	FUN_00522320	lib_fn_522320
522580	FUN_00522580	lib_fn_522580
522820	FUN_00522820	lib_fn_522820
522840	FUN_00522840	World_computeSlopeShade
522cc0	FUN_00522cc0	stub_securityCookie
522d80	FUN_00522d80	World_terrainOffset2D
522e20	FUN_00522e20	World_waterProximityInfluence
523380	FUN_00523380	pointSegmentDistanceSq
5234b0	FUN_005234b0	lib_fn_5234b0
5236d0	FUN_005236d0	lib_fn_5236d0
523b90	FUN_00523b90	lib_fn_523b90
523d80	FUN_00523d80	lib_fn_523d80
524500	FUN_00524500	lib_fn_524500
524540	FUN_00524540	lib_fn_524540
5283b0	FUN_005283b0	lib_fn_5283b0
528400	FUN_00528400	lib_fn_528400
528450	FUN_00528450	lib_fn_528450
5284a0	FUN_005284a0	lib_fn_5284a0
528530	FUN_00528530	lib_fn_528530
5285c0	FUN_005285c0	lib_fn_5285c0
5286a0	FUN_005286a0	lib_fn_5286a0
528730	FUN_00528730	lib_fn_528730
5287b0	FUN_005287b0	lib_fn_5287b0
528bf0	FUN_00528bf0	lib_fn_528bf0
5290d0	FUN_005290d0	lib_fn_5290d0
52a760	FUN_0052a760	lib_fn_52a760
52a830	FUN_0052a830	lib_fn_52a830
52ae10	FUN_0052ae10	lib_fn_52ae10
52b1c0	FUN_0052b1c0	lib_fn_52b1c0
52b230	FUN_0052b230	lib_fn_52b230
52b3f0	FUN_0052b3f0	lib_fn_52b3f0
52b470	FUN_0052b470	lib_fn_52b470
52bf40	FUN_0052bf40	lib_fn_52bf40
52bfa0	FUN_0052bfa0	lib_fn_52bfa0
52c160	FUN_0052c160	lib_fn_52c160
52c370	FUN_0052c370	lib_fn_52c370
52c4e0	FUN_0052c4e0	lib_fn_52c4e0
52c820	FUN_0052c820	World_objectFalloffWeight
52cd50	FUN_0052cd50	World_sampleTerrainHeight
52d030	FUN_0052d030	lib_fn_52d030
52d5d0	FUN_0052d5d0	lib_fn_52d5d0
52d820	FUN_0052d820	lib_fn_52d820
52d840	FUN_0052d840	lib_fn_52d840
52d860	FUN_0052d860	lib_fn_52d860
52d870	FUN_0052d870	lib_fn_52d870
52d990	FUN_0052d990	World_computeClimateColor
52db90	FUN_0052db90	lib_fn_52db90
52dde0	FUN_0052dde0	lib_fn_52dde0
52de60	FUN_0052de60	lib_fn_52de60
52dee0	FUN_0052dee0	World_falloffSquared
52df20	FUN_0052df20	lib_fn_52df20
52df40	FUN_0052df40	lib_fn_52df40
52df80	FUN_0052df80	std_Tree_node_alloc_assign2
52dfb0	FUN_0052dfb0	std_list_insertNode1
52dfd0	FUN_0052dfd0	lib_fn_52dfd0
52e040	FUN_0052e040	lib_fn_52e040
52e0c0	FUN_0052e0c0	lib_fn_52e0c0
52e120	FUN_0052e120	lib_fn_52e120
52e1e0	FUN_0052e1e0	lib_fn_52e1e0
52e250	FUN_0052e250	stl_fn_52e250
52e450	FUN_0052e450	lib_fn_52e450
52e590	FUN_0052e590	lib_fn_52e590
52e660	FUN_0052e660	lib_fn_52e660
52e6b0	FUN_0052e6b0	lib_fn_52e6b0
52e710	FUN_0052e710	lib_fn_52e710
52e7c0	FUN_0052e7c0	lib_fn_52e7c0
52e890	FUN_0052e890	lib_fn_52e890
52e930	FUN_0052e930	lib_fn_52e930
52e950	FUN_0052e950	lib_fn_52e950
52e9e0	FUN_0052e9e0	lib_fn_52e9e0
52ea70	FUN_0052ea70	lib_fn_52ea70
52eb90	FUN_0052eb90	lib_fn_52eb90
52eba0	FUN_0052eba0	lib_fn_52eba0
52ebb0	FUN_0052ebb0	lib_fn_52ebb0
52ebf0	FUN_0052ebf0	lib_fn_52ebf0
52ec10	FUN_0052ec10	lib_fn_52ec10
52ec30	FUN_0052ec30	lib_fn_52ec30
52ec80	FUN_0052ec80	lib_fn_52ec80
52ecc0	FUN_0052ecc0	lib_fn_52ecc0
52ed30	FUN_0052ed30	std_List_init_sentinel
52ed60	FUN_0052ed60	std_Tree_node_alloc_0x18
52eda0	FUN_0052eda0	lib_fn_52eda0
52ee80	FUN_0052ee80	lib_fn_52ee80
52ef00	FUN_0052ef00	Creature_resolveSeparation
530470	FUN_00530470	lib_fn_530470
530540	FUN_00530540	lib_fn_530540
530550	FUN_00530550	World_getField0
530560	FUN_00530560	lib_fn_530560
5305b0	FUN_005305b0	lib_fn_5305b0
530600	FUN_00530600	std_map_lower_bound_yx
530680	FUN_00530680	lib_fn_530680
530690	FUN_00530690	lib_fn_530690
5306c0	FUN_005306c0	lib_fn_5306c0
5306d0	FUN_005306d0	lib_fn_5306d0
5307f0	FUN_005307f0	lib_fn_5307f0
530840	FUN_00530840	lib_fn_530840
5308b0	FUN_005308b0	lib_fn_5308b0
5322d0	FUN_005322d0	lib_fn_5322d0
548b00	FUN_00548b00	lib_fn_548b00
548b20	FUN_00548b20	lib_fn_548b20
548b40	FUN_00548b40	lib_fn_548b40
548db0	FUN_00548db0	lib_fn_548db0
549200	FUN_00549200	lib_fn_549200
5492ad	FUN_005492ad	lib_fn_5492ad
549300	FUN_00549300	lib_fn_549300
549550	FUN_00549550	lib_fn_549550
54a6ce	FUN_0054a6ce	operator_new_wrapper
54a6d7	FUN_0054a6d7	lib_fn_54a6d7
54a6ec	FUN_0054a6ec	lib_fn_54a6ec
54a89a	FUN_0054a89a	lib_fn_54a89a
54a910	FUN_0054a910	lib_fn_54a910
54a946	FUN_0054a946	ftol2_round
54ada6	FUN_0054ada6	eh_vector_ctor_iter_unwind
54ae15	FUN_0054ae15	eh_vector_dtor_iter_unwind
54b4c9	FUN_0054b4c9	lib_fn_54b4c9
54b644	FUN_0054b644	lib_fn_54b644
54b6a0	FUN_0054b6a0	lib_fn_54b6a0
54b88b	FUN_0054b88b	lib_fn_54b88b
54b8ab	FUN_0054b8ab	lib_fn_54b8ab
54b8cb	FUN_0054b8cb	lib_fn_54b8cb
556890	FUN_00556890	lib_fn_556890
5568c0	FUN_005568c0	lib_fn_5568c0
5568f0	FUN_005568f0	lib_fn_5568f0
556920	FUN_00556920	lib_fn_556920
556950	FUN_00556950	lib_fn_556950
556980	FUN_00556980	lib_fn_556980
5569b0	FUN_005569b0	lib_fn_5569b0
5569e0	FUN_005569e0	lib_fn_5569e0
556a10	FUN_00556a10	lib_fn_556a10
556a40	FUN_00556a40	lib_fn_556a40
556a70	FUN_00556a70	lib_fn_556a70
556aa0	FUN_00556aa0	lib_fn_556aa0
556ad0	FUN_00556ad0	lib_fn_556ad0
556b00	FUN_00556b00	lib_fn_556b00
556b30	FUN_00556b30	lib_fn_556b30
556b60	FUN_00556b60	lib_fn_556b60
556b90	FUN_00556b90	lib_fn_556b90
556bc0	FUN_00556bc0	lib_fn_556bc0
556bf0	FUN_00556bf0	lib_fn_556bf0
556c20	FUN_00556c20	lib_fn_556c20
556c50	FUN_00556c50	lib_fn_556c50
556c80	FUN_00556c80	lib_fn_556c80
556cb0	FUN_00556cb0	lib_fn_556cb0
556ce0	FUN_00556ce0	lib_fn_556ce0
556d10	FUN_00556d10	lib_fn_556d10
556d40	FUN_00556d40	lib_fn_556d40
556d70	FUN_00556d70	lib_fn_556d70
556da0	FUN_00556da0	lib_fn_556da0
556dd0	FUN_00556dd0	lib_fn_556dd0
556e00	FUN_00556e00	lib_fn_556e00
556e30	FUN_00556e30	lib_fn_556e30
556e60	FUN_00556e60	lib_fn_556e60
556e90	FUN_00556e90	lib_fn_556e90
556ec0	FUN_00556ec0	lib_fn_556ec0
556ef0	FUN_00556ef0	lib_fn_556ef0
556f20	FUN_00556f20	lib_fn_556f20
556f50	FUN_00556f50	lib_fn_556f50
556f80	FUN_00556f80	lib_fn_556f80
556fb0	FUN_00556fb0	lib_fn_556fb0
556ff0	FUN_00556ff0	lib_fn_556ff0
557020	FUN_00557020	lib_fn_557020
557050	FUN_00557050	lib_fn_557050
557080	FUN_00557080	lib_fn_557080
5570b0	FUN_005570b0	lib_fn_5570b0
5570e0	FUN_005570e0	lib_fn_5570e0
557110	FUN_00557110	lib_fn_557110
557140	FUN_00557140	lib_fn_557140
557170	FUN_00557170	lib_fn_557170
5571a0	FUN_005571a0	lib_fn_5571a0
5571d0	FUN_005571d0	lib_fn_5571d0
557200	FUN_00557200	lib_fn_557200
557230	FUN_00557230	lib_fn_557230
557260	FUN_00557260	lib_fn_557260
557290	FUN_00557290	lib_fn_557290
5572c0	FUN_005572c0	lib_fn_5572c0
5572f0	FUN_005572f0	lib_fn_5572f0
557320	FUN_00557320	lib_fn_557320
557350	FUN_00557350	lib_fn_557350
557380	FUN_00557380	lib_fn_557380
5573b0	FUN_005573b0	lib_fn_5573b0
5573e0	FUN_005573e0	lib_fn_5573e0
557410	FUN_00557410	lib_fn_557410
557440	FUN_00557440	lib_fn_557440
557470	FUN_00557470	lib_fn_557470
5574a0	FUN_005574a0	lib_fn_5574a0
5574d0	FUN_005574d0	lib_fn_5574d0
557500	FUN_00557500	lib_fn_557500
557530	FUN_00557530	lib_fn_557530
557560	FUN_00557560	lib_fn_557560
557590	FUN_00557590	lib_fn_557590
5575c0	FUN_005575c0	lib_fn_5575c0
5575f0	FUN_005575f0	lib_fn_5575f0
55765b	FUN_0055765b	lib_fn_55765b
