addr	old	new
448f10	FUN_00448f10	render_uploadBoneMatrices
448fe0	FUN_00448fe0	render_setVec3Uniform58
449040	FUN_00449040	render_setThreeUniforms
449090	FUN_00449090	render_setVec3Uniform48
4490f0	FUN_004490f0	math_mat4_copy_transpose
449150	FUN_00449150	ostream_writePadded
44931a	FUN_0044931a	ostream_writeEpilogue
449400	FUN_00449400	handle_freeMember4
449420	FUN_00449420	obj_init_and_load_a
4494b0	FUN_004494b0	obj_init_and_inflate
449540	FUN_00449540	zlib_inflateBuffer
4496a0	FUN_004496a0	blob_deobfuscate
449720	FUN_00449720	db_delete_blob
4497a0	FUN_004497a0	handle_isOpen
4497b0	FUN_004497b0	db_openBlobStore
449810	FUN_00449810	db_loadBlobByKey
4498d0	FUN_004498d0	db_getBlobInto
449920	FUN_00449920	db_update_blob_key
4499c0	FUN_004499c0	db_storeBlobVec
4499f0	FUN_004499f0	db_storeBlob
449b70	FUN_00449b70	list_makeNodeWrapper
449ba0	FUN_00449ba0	WorldInfo_allocMapNodeCopyKey
449c00	FUN_00449c00	vector_uninitCopy_0x148
449cb0	FUN_00449cb0	vector_destroyRange_0xc
449ce0	FUN_00449ce0	vector_equal_0x148
449db0	FUN_00449db0	rbtree_insertRebalance_0x148node
449fe0	FUN_00449fe0	map_insertUnique_findPos
44a1a0	FUN_0044a1a0	map_lowerBoundInsert_strKey
44a3c0	FUN_0044a3c0	vector_uninitCopy_0x11c
44a410	FUN_0044a410	vector_destroyRange_0xc_seh
44a4b0	FUN_0044a4b0	vector_uninitCopy_0x11c_ee70
44a500	FUN_0044a500	vector_defaultInit_0x11c
44a580	FUN_0044a580	vector_uninitCopy_0x14
44a600	FUN_0044a600	vector_uninitCopy_0x11c_ee70b
44a650	FUN_0044a650	vector_uninitCopy_0x148_a8c0
44a690	FUN_0044a690	swapElem_0x11c
44a700	FUN_0044a700	vector_copyAssign_0x11c
44a7c0	FUN_0044a7c0	clearTwoFields
44a7e0	FUN_0044a7e0	ctor_ObjWithListMap
44a8a0	FUN_0044a8a0	refcount_initTo1
44a8c0	FUN_0044a8c0	copyAssign_0x148Fields
44a970	FUN_0044a970	reset_0x148Struct
44a9f0	FUN_0044a9f0	std_string_Tidy_unwind
44aa20	FUN_0044aa20	vector_assignFrom_0x11c
44abb0	FUN_0044abb0	vector_assignFrom_0x148
44ad30	FUN_0044ad30	vector_assignFrom_0xc
44af00	FUN_0044af00	dtor_13Strings_0x118
44aff0	FUN_0044aff0	copyCtor_ObjWithVec
44b040	FUN_0044b040	copyCtor_EntityLike
44b3b0	FUN_0044b3b0	copyAssign_0x148Fields_5e0
44b460	FUN_0044b460	WorldInfo_mapInsertUnique
44b560	FUN_0044b560	vector_at_0x188
44b580	FUN_0044b580	vector_pushBackSlot_0x148
44b5a0	FUN_0044b5a0	mapCompare_intStrKey
44b5f0	FUN_0044b5f0	vector_buyAlloc_0x11c
44b660	FUN_0044b660	vector_buyAlloc_0x148
44b6d0	FUN_0044b6d0	vector_buyAlloc_0xc
44b740	FUN_0044b740	list_allocSentinel_0x48
44b770	FUN_0044b770	allocNode_0x120
44b7b0	FUN_0044b7b0	allocNode_0x48_copyHead
44b7f0	FUN_0044b7f0	std_Tree_Freenode_str
44b830	FUN_0044b830	vector_growCap_0x148
44b880	FUN_0044b880	WorldInfo_mapLowerBound
44b920	FUN_0044b920	vector_reallocInsert_0x14
44ba10	FUN_0044ba10	vector_reallocInsert_0x11c
44bb10	FUN_0044bb10	vector_reallocInsert_0x148
44bc10	FUN_0044bc10	vector_reserveGrow_0x14
44bcc0	FUN_0044bcc0	vector_reserveGrow_0x11c
44bd30	FUN_0044bd30	vector_reserveGrow_0x148
44bde0	FUN_0044bde0	allocRawArray_0x148
44be20	FUN_0044be20	vector_clear
44be30	FUN_0044be30	isNonNegativeFlag
44be40	FUN_0044be40	cube::Creature::deserializeState
44cb50	FUN_0044cb50	deserialize_struct_0x28
44cce0	FUN_0044cce0	deserialize_struct_small
44cdb0	FUN_0044cdb0	deserializeRegionChunk
44d460	FUN_0044d460	list_pushBack_0x48
44d4b0	FUN_0044d4b0	vector_insertSelfaware_0x14
44d590	FUN_0044d590	vector_pushBack_0x148
44d620	FUN_0044d620	stream_readBytes
44d660	FUN_0044d660	vector_resize_0x11c
44d790	FUN_0044d790	GameWorld_serialize_state
44e120	FUN_0044e120	serialize_struct_0x28
44e280	FUN_0044e280	serialize_struct_small
44e340	FUN_0044e340	serialize_struct_creatures
44e700	FUN_0044e700	sparseArray_setAt
44e7a0	FUN_0044e7a0	tilemap_writeGlyphColumn
44e890	FUN_0044e890	vector_size_0x188
44e8d0	FUN_0044e8d0	buffer_append_bytes
450920	FUN_00450920	GameController_getSelectedCount
450960	FUN_00450960	GameController_getHoveredTilePtr
450a00	FUN_00450a00	GameController_isInFrontRange
450ab0	FUN_00450ab0	GameController_isNearTargetTile
450b70	FUN_00450b70	GameController_isHoveredTileType0e
450c50	FUN_00450c50	sparseArray_resize
450d90	FUN_00450d90	std_Func_class_Tidy
450dc0	FUN_00450dc0	releaseTwoRefPtrs
450e00	FUN_00450e00	std_function_invoke_and_delete
450e70	FUN_00450e70	spawnWorkerThread
450f00	FUN_00450f00	bytesToVec3Float
450f40	FUN_00450f40	bytesToUint2
450f60	FUN_00450f60	fixedToIntVec3
4511e0	FUN_004511e0	floatToIntVec3
451210	FUN_00451210	std_operator_wistream_wstring
451380	FUN_00451380	std_operator_wstring_unwind
4513f0	FUN_004513f0	adjustorThunkCall
451420	FUN_00451420	storeShortViaAdjust
451440	FUN_00451440	memEqual_0040c520
451470	FUN_00451470	strEqual_cstr
4514b0	FUN_004514b0	std_string_operator_cstr
4514e0	FUN_004514e0	wideMemCompare_ne
451510	FUN_00451510	vec3_scale
451550	FUN_00451550	std_string_ctor_cstr
4515f0	FUN_004515f0	string_ctorAppend
4516e0	FUN_004516e0	std_string_assign_cstr
4517d0	FUN_004517d0	string_assign
451800	FUN_00451800	wstring_assign
451850	FUN_00451850	wstring_ctorAppend
451940	FUN_00451940	heap_siftDown_0x128
451a60	FUN_00451a60	heap_sift_down_16
451b10	FUN_00451b10	heap_siftDown_0xc_float
451bf0	FUN_00451bf0	allocMapNode_ctorStrKey
451c70	FUN_00451c70	map_insertVal_5x64payload
451cc0	FUN_00451cc0	map_insertVal_strPayload
451d00	FUN_00451d00	map_insertVal_3x64payload
451d40	FUN_00451d40	map_insertVal_465c00
451d70	FUN_00451d70	map_insertVal_4594c0
451da0	FUN_00451da0	map_insertVal_4595b0
451dd0	FUN_00451dd0	std_map_insert_val_wstr
451e80	FUN_00451e80	map_insertVal_0x18payload
451ee0	FUN_00451ee0	map_insertVal_4599a0
451f10	FUN_00451f10	map_insertVal_1val
451f50	FUN_00451f50	map_insertVal_4591b0
451ff0	FUN_00451ff0	map_insertVal_12dword
452060	FUN_00452060	map_insertVal_00468670
4520a0	FUN_004520a0	map_insertVal_00465ce0
4520d0	FUN_004520d0	map_insertVal_00465e60
452100	FUN_00452100	map_insertVal_00466410
452190	FUN_00452190	map_insertVal_0044a8c0
4521c0	FUN_004521c0	map_insertVal_strKey
452260	FUN_00452260	node_ctor_2strings
4522a0	FUN_004522a0	node_ctor_3dword
4522e0	FUN_004522e0	std_map_insert_val_obj5
452320	FUN_00452320	wstring_assignFromShortRange
4523f0	FUN_004523f0	map_copyAssignTree
452470	FUN_00452470	vector_uninitCopy_0x11c_5e0
4524c0	FUN_004524c0	list_copyRange_004572c0
452500	FUN_00452500	string_copyRange_0x18
452540	FUN_00452540	rbtree_copyRecursive
452600	FUN_00452600	dtor_freePtrRange_0x128
452650	FUN_00452650	dtor_stringRange_0x18
452690	FUN_00452690	vector_insertRangeFromList_0x10
452840	FUN_00452840	vector_insertRangeFromList_0x148
452a10	FUN_00452a10	rbtree_insertRebalance_A
452c20	FUN_00452c20	rbtree_insertRebalance_mapset
452e30	FUN_00452e30	std_Tree_Insert_node
453040	FUN_00453040	map_insertHint_intKey
453230	FUN_00453230	map_insertHint_strKey
453420	FUN_00453420	map_insertHint_2intKey
453670	FUN_00453670	std_Tree_insert
4538c0	FUN_004538c0	map_lowerBoundInsert_intKey
4539e0	FUN_004539e0	map_lowerBoundInsert_strKey_4539e0
453b40	FUN_00453b40	map_lowerBoundInsert_2intKey
453c90	FUN_00453c90	std_Tree_Insert_hint
453de0	FUN_00453de0	map_findOrInsert_2intKey
453f20	FUN_00453f20	list_assignRange_00608a20
453ff0	FUN_00453ff0	list_assignRange_00451da0
4540c0	FUN_004540c0	list_assignRange_00451ee0
454190	FUN_00454190	std_list_Insert_range
454260	FUN_00454260	list_assignRange_004e0300
454330	FUN_00454330	list_assignRange_00452190
454400	FUN_00454400	list_assignRange_004cb5a0
4544d0	FUN_004544d0	list_assignRange_00451c70
4545a0	FUN_004545a0	list_assignRange_00451e80
454670	FUN_00454670	list_assignRange_00451f50
454740	FUN_00454740	list_assignRange_00451cc0
454810	FUN_00454810	list_assignRange_00451d40
4548e0	FUN_004548e0	list_assignRange_00452060
4549b0	FUN_004549b0	list_assignRange_004520d0
454a80	FUN_00454a80	list_assignRange_0058d860
454b50	FUN_00454b50	introsort_insertionPass_0x128
454d60	FUN_00454d60	std_Insertion_sort
454e30	FUN_00454e30	insertionSort_0xc_float
454ef0	FUN_00454ef0	makeHeap_0x128
454fe0	FUN_00454fe0	std_Make_heap
455070	FUN_00455070	makeHeap_0xc_float
4551b0	FUN_004551b0	sort3_0x128
455270	FUN_00455270	std_Med3
455340	FUN_00455340	sort3_0xc_float
4553c0	FUN_004553c0	medianOf9_0x128
455470	FUN_00455470	std_Guess_median
455510	FUN_00455510	medianOf9_0xc
4555c0	FUN_004555c0	std_Uninitialized_move
4556b0	FUN_004556b0	moveBackward_0x128
455710	FUN_00455710	std_Move_backward
455760	FUN_00455760	popHeap_sift_0x128
455860	FUN_00455860	pushHeap_siftUp_0x128
455940	FUN_00455940	std_Push_heap
4559c0	FUN_004559c0	rotate_0x10
455ac0	FUN_00455ac0	rotate_0x148
455c30	FUN_00455c30	introsort_0x128
455d80	FUN_00455d80	std_Sort
455e70	FUN_00455e70	introsort_0xc
455fb0	FUN_00455fb0	heapSort_0x128
456010	FUN_00456010	std_Sort_heap
4560c0	FUN_004560c0	heapSort_0xc
456160	FUN_00456160	quicksortPartition_0x128
4563d0	FUN_004563d0	std_Unguarded_partition
456710	FUN_00456710	quicksortPartition_0xc
4569f0	FUN_004569f0	vector_uninitCopy_0x11c_guarded
456a40	FUN_00456a40	vector_destroyRange_8_seh
456ae0	FUN_00456ae0	string_destroyRange_0x18
456ba0	FUN_00456ba0	list_copyNodesToArray_0x10
456bf0	FUN_00456bf0	vector_destroyListRange_0x148
456c30	FUN_00456c30	vector_uninitCopy_0x11c_g2
456c80	FUN_00456c80	vector_destroyRange_0xc_seh2
456d30	FUN_00456d30	std_Destroy_range
456d60	FUN_00456d60	list_copyNodesToVector_0x10
456dc0	FUN_00456dc0	vector_destroyRange_0x128_seh
456e90	FUN_00456e90	std_Copy
456ee0	FUN_00456ee0	std_Uninitialized_copy
456f20	FUN_00456f20	copyPackedRange_6to8
456f70	FUN_00456f70	copyRange_2dword
456fb0	FUN_00456fb0	moveStringRange_0x18
457040	FUN_00457040	moveVec3Range
4570a0	FUN_004570a0	list_assignReuse_005c03f0
4571d0	FUN_004571d0	list_assignReuse_00449b70
4572c0	FUN_004572c0	list_assignReuse_004e0300
4573d0	FUN_004573d0	GameController_interpTimeSum
457460	FUN_00457460	GameController_lerpVec3
4574f0	FUN_004574f0	GameController_popbackAndFormat
457600	FUN_00457600	GameController_writeTwoStrings
457800	FUN_00457800	string_moveCtorNode
4578a0	FUN_004578a0	std_Tidy_deallocate_catch
4578e0	FUN_004578e0	dtor_and_free_catch
457900	FUN_00457900	std_basic_string_Tidy
457930	FUN_00457930	GameController_collectTextShapes
4579c0	FUN_004579c0	map_eraseNode_004dc5b0
457a10	FUN_00457a10	map_eraseNode_004544d0
457a60	FUN_00457a60	vector_eraseElem_0x10
457a90	FUN_00457a90	map_eraseNode_004dc4e0
457ae0	FUN_00457ae0	std_list_insert_pos_first_last
457b30	FUN_00457b30	map_eraseNode_004545a0
457b80	FUN_00457b80	std_list_insert_pos_first_last_457b80
457bd0	FUN_00457bd0	map_eraseNode_00454670
457c20	FUN_00457c20	map_eraseNode_00454740
457c70	FUN_00457c70	map_eraseNode_00454810
457cc0	FUN_00457cc0	map_eraseNode_004548e0
457d10	FUN_00457d10	map_eraseNode_004549b0
457d60	FUN_00457d60	map_eraseNode_00454a80
457db0	FUN_00457db0	vector_eraseElem_0x148
457e00	FUN_00457e00	pair_assign_byteDword
457e20	FUN_00457e20	string_assignSwapTmp
457ea0	FUN_00457ea0	pair_assign_2dword
457ec0	FUN_00457ec0	stream_writeString
457f70	FUN_00457f70	std_list_Deserialize
458030	FUN_00458030	std_list_Deserialize_458030
458100	FUN_00458100	std_list_Deserialize_458100
4581d0	FUN_004581d0	std_list_Deserialize_4581d0
458310	FUN_00458310	std_list_Deserialize_458310
4583f0	FUN_004583f0	std_list_Deserialize_4583f0
458500	FUN_00458500	std_list_Deserialize_458500
458650	FUN_00458650	std_list_Deserialize_458650
458780	FUN_00458780	std_list_Deserialize_458780
458860	FUN_00458860	std_list_Deserialize_458860
458940	FUN_00458940	std_list_Deserialize_458940
458a20	FUN_00458a20	std_list_Deserialize_458a20
458b90	FUN_00458b90	storeShort
458ba0	FUN_00458ba0	sortEntry_introsort_0xc
458bd0	FUN_00458bd0	strcpy16
458bf0	FUN_00458bf0	swapDword
458c10	FUN_00458c10	swapElem_0x128
458ce0	FUN_00458ce0	storeDword
458d20	FUN_00458d20	storeRGBA
458d40	FUN_00458d40	std_list_list_const
458de0	FUN_00458de0	noop
458df0	FUN_00458df0	std_list_list_const_458df0
458e90	FUN_00458e90	std_list_copyConstruct_nodeSz18
458f30	FUN_00458f30	std_list_list_const_458f30
458fd0	FUN_00458fd0	std_list_list_const_458fd0
459070	FUN_00459070	std_list_list_const_459070
459110	FUN_00459110	std_list_copyConstruct_nodeSz30
4591b0	FUN_004591b0	std_list_copyConstruct_nodeSz150
459250	FUN_00459250	std_list_copyConstruct_nodeSz_ccbf0
4592f0	FUN_004592f0	std_vector_assign_stride11c
4593b0	FUN_004593b0	std_Tree_Tree
4593e0	FUN_004593e0	std_vector_assign_stride0c
459490	FUN_00459490	std_vector_ctor_fillFrom
4594c0	FUN_004594c0	Object_copyAssign_off118
459530	FUN_00459530	Struct_reset_with256buf
4595b0	FUN_004595b0	Struct_copy_1cDwords
459660	FUN_00459660	T_T
459800	FUN_00459800	Struct_copy_acBytes
4599a0	FUN_004599a0	Struct_copy_47Bytes
459a30	FUN_00459a30	Struct_reset_off14to46
459a90	FUN_00459a90	Struct_reset_4Dwords
459ab0	FUN_00459ab0	Struct_copy_skipIdx1
459b10	FUN_00459b10	T_T_const_T
459c00	FUN_00459c00	Store_ftol64_result
465ae0	FUN_00465ae0	T_T_const_T_465ae0
465b30	FUN_00465b30	std_vector_Tree_alloc
465b60	FUN_00465b60	T_T_465b60
465bb0	FUN_00465bb0	Struct_reset_10Dwords
465c00	FUN_00465c00	Struct_copy_0dDwords
465c70	FUN_00465c70	Struct_reset_0dDwords
465ce0	FUN_00465ce0	Struct_copy_2dDwords
465de0	FUN_00465de0	Struct_init_defaults_off2b
465e60	FUN_00465e60	Struct_copy_10Dwords
465ed0	FUN_00465ed0	Struct_init_off3c_3f
465ef0	FUN_00465ef0	T_T_const_T_465ef0
465fb0	FUN_00465fb0	Struct_init_off10_scale1
465fd0	FUN_00465fd0	T_T_465fd0
466050	FUN_00466050	T_T_const_T_466050
466410	FUN_00466410	Struct_copy_withStringInit
4664b0	FUN_004664b0	Struct_init_off4_defaults
466510	FUN_00466510	Struct_init_withFactory78
466590	FUN_00466590	Struct_reset_1cDwords_flag
466650	FUN_00466650	setQuadFaceFromNormal
466880	FUN_00466880	Struct_ctor_allocListHeads
466aa0	FUN_00466aa0	operator_delete_unwind
466ab0	FUN_00466ab0	dtor_free_unwind
466ad0	FUN_00466ad0	dtor_free_unwind_466ad0
466af0	FUN_00466af0	dtor_free_unwind_466af0
466b10	FUN_00466b10	tree_dtor_free_unwind
466b40	FUN_00466b40	string_tidy_unwind
466b90	FUN_00466b90	vector_dtor_free_unwind
467a70	FUN_00467a70	list_dtor_freeHeadAt8
467ab0	FUN_00467ab0	dtor_free_unwind_467ab0
467af0	FUN_00467af0	tree_dtor_free_unwind_467af0
467b40	FUN_00467b40	dtor_free_unwind_467b40
467b60	FUN_00467b60	list_dtor_freeHeadAt51a0
467c40	FUN_00467c40	u16string_clear_off38
467c70	FUN_00467c70	list_dtor_freeHeadAt60
467f10	FUN_00467f10	Vector_storeElementAt20
467f30	FUN_00467f30	Object_dtor_composite
467f60	FUN_00467f60	Vector_end_stride18_freeStr
467fa0	FUN_00467fa0	u16string_moveClear
467fe0	FUN_00467fe0	String_freeIfNotSelf
468000	FUN_00468000	u16string_assignFromWide
468050	FUN_00468050	std_vector_copyAssign_stride11c
4681e0	FUN_004681e0	std_vector_copyAssign_vecElem8
468310	FUN_00468310	std_vector_copyAssign_elem8_b
468430	FUN_00468430	std_vector_copyAssign_stride18
4685e0	FUN_004685e0	Object_copyAssign_off118_vec
468620	FUN_00468620	Struct_copy_10Dwords_bytes
468670	FUN_00468670	Struct_copy_skipIdx1_11
4686e0	FUN_004686e0	Object_copyCtor_withSubobjects
468790	FUN_00468790	Struct_copy_1cDwords_b
468840	FUN_00468840	operator_eq_2ints
468870	FUN_00468870	operator_eq_3ints
4688a0	FUN_004688a0	operator_ne_2ints
4688d0	FUN_004688d0	operator_ne_int
4688f0	FUN_004688f0	predicate_notFUN_2f4a0
468910	FUN_00468910	rbtree_findOrInsert_intKey
4689a0	FUN_004689a0	rbtree_eraseByStringKey
468ad0	FUN_00468ad0	rbtree_findOrInsert_pairKey
468b70	FUN_00468b70	std_map_operator
468c60	FUN_00468c60	vector_at_stride4
468c70	FUN_00468c70	vector_at_stride8
468c80	FUN_00468c80	iterator_prev_0xc
468c90	FUN_00468c90	iterator_at_0x10
468ca0	FUN_00468ca0	fixedMul_16_16
468cf0	FUN_00468cf0	ftol64_ofFloat
468d30	FUN_00468d30	list_popFront_node
468d50	FUN_00468d50	iterator_postInc_2
468d70	FUN_00468d70	iterator_deref_advance
468d90	FUN_00468d90	iterator_postInc_4
468db0	FUN_00468db0	iterator_postInc_0xc
468dd0	FUN_00468dd0	iterator_postDec_0xc
468df0	FUN_00468df0	vec2_sub
468e20	FUN_00468e20	vec3_negateSwapYZ
468e70	FUN_00468e70	Struct_copy6_thenReset
468eb0	FUN_00468eb0	fixed_sub_scaled_64
468ee0	FUN_00468ee0	fixed_sub_ftol_64
468f20	FUN_00468f20	vec2_add
468f50	FUN_00468f50	vec4_add
468fa0	FUN_00468fa0	std_vector_operator
468fc0	FUN_00468fc0	fixed_sub_ftol_rev64
469000	FUN_00469000	vec2i_divScalar
469020	FUN_00469020	vec3_divScalar
469060	FUN_00469060	int64_divScalar_double
4690a0	FUN_004690a0	cube::World::updateNearbyEntities
469590	FUN_00469590	World_streamChunksAroundPlayer
469c10	FUN_00469c10	cube::World::updateActiveChunks
46b740	FUN_0046b740	cube::GameController::networkReceiveThread
46d1c0	FUN_0046d1c0	less_pair_int
46d1f0	FUN_0046d1f0	less_stringKey_map
46d220	FUN_0046d220	vec3_mulInPlace
46d370	FUN_0046d370	Container_dtor_at78
46d440	FUN_0046d440	std_vector_reserveAlloc_stride8
46d4b0	FUN_0046d4b0	rbtree_allocHeaderNode_1c
46d4e0	FUN_0046d4e0	std_Tree_Buyheadnode
46d520	FUN_0046d520	rbtree_allocHeaderNode_28
46d550	FUN_0046d550	list_buyNode_0c
46d590	FUN_0046d590	list_buyNode_18
46d5d0	FUN_0046d5d0	list_buyNode_78
46d610	FUN_0046d610	list_buyNode_28
46d650	FUN_0046d650	list_buyNode_1c
46d690	FUN_0046d690	list_buyNode_124
46d6d0	FUN_0046d6d0	list_buyNode_128
46d710	FUN_0046d710	list_buyNode_38
46d750	FUN_0046d750	list_buyNode_40
46d790	FUN_0046d790	list_buyNode_60
46d7d0	FUN_0046d7d0	list_buyNode_c0
46d810	FUN_0046d810	list_buyNode_50
46d850	FUN_0046d850	list_buyNode_30
46d890	FUN_0046d890	list_buyNode_68
46d8d0	FUN_0046d8d0	list_buyNode_150
46d910	FUN_0046d910	rbtree_buyNode_copyKey20
46d950	FUN_0046d950	std_Tree_Buyheadnode_46d950
46d990	FUN_0046d990	rbtree_buyNode_copyKey18
46d9d0	FUN_0046d9d0	Node_alloc_thenInit
46da00	FUN_0046da00	vector_fill_pairElem
46dac0	FUN_0046dac0	vector_destroyRange_strings
46daf0	FUN_0046daf0	std_Destroy_range_catch
46db10	FUN_0046db10	Node_dtor_2strings
46dbc0	FUN_0046dbc0	rbtree_destroyRecursive
46dc50	FUN_0046dc50	std_list_Tidy
46dcb0	FUN_0046dcb0	identity_getter_thunk
46dcc0	FUN_0046dcc0	vector_growCap_stride4
46dd00	FUN_0046dd00	vector_growCap_stride16
46dd40	FUN_0046dd40	vector_growCap_stride128
46dd90	FUN_0046dd90	std_vector_Calculate_growth
46dde0	FUN_0046dde0	vector_growCap_stride18
46de30	FUN_0046de30	vector_insertN_stride4
46e150	FUN_0046e150	vector_reallocInsert_stride128
46e250	FUN_0046e250	std_vector_Reallocate
46e330	FUN_0046e330	vector_reallocInsert_strElem8
46e430	FUN_0046e430	std_vector_Reallocate_46e430
46e530	FUN_0046e530	vector_reallocInsert_stride8
46e610	FUN_0046e610	std_vector_Reallocate_46e610
46e710	FUN_0046e710	vector_resizeGrow_stride128
46e780	FUN_0046e780	std_vector_reserve
46e800	FUN_0046e800	vector_reserve_stride8
46e880	FUN_0046e880	std_vector_Reserve_grow
46e8f0	FUN_0046e8f0	vector_reserve_stride8_b
46e970	FUN_0046e970	std_vector_reserve_46e970
46ea70	FUN_0046ea70	vector_destroy_stringElems
46eac0	FUN_0046eac0	std_list_Unlink
46eaf0	FUN_0046eaf0	std_list_erase
46eb20	FUN_0046eb20	std_list_erase_46eb20
46eb80	FUN_0046eb80	GameController_set_field_1b4
46eb90	FUN_0046eb90	tree_setVisibilityFlagRecursive
46ebe0	FUN_0046ebe0	GameController_addItemToInventory
46eeb0	FUN_0046eeb0	ChunkBuffer_pushQuadFaces
46ef20	FUN_0046ef20	array_alloc_stride18
46ef60	FUN_0046ef60	std_string_replace_char
46f050	FUN_0046f050	std_string_append_char
46f170	FUN_0046f170	std_u16string_replace
46f270	FUN_0046f270	std_u16string_append
46f390	FUN_0046f390	GameController_set_camera_transform
46f430	FUN_0046f430	iterator_backMinus4
46f440	FUN_0046f440	deref_frontValue
46f450	FUN_0046f450	GameController_acquire_render_locks
46f490	FUN_0046f490	GameController_check_tile_walkable
46f620	FUN_0046f620	GameController_reloadServerList
46f870	FUN_0046f870	list_clearSingleNode
46f8b0	FUN_0046f8b0	std_list_clear
46f910	FUN_0046f910	list_clearNestedList
46f990	FUN_0046f990	listNode_free_ownsString
46f9f0	FUN_0046f9f0	std_list_clear_46f9f0
46fa50	FUN_0046fa50	list_eraseTail_stringNode
46fa90	FUN_0046fa90	ios_setstateFailIfZero
46fac0	FUN_0046fac0	findNearestEntityDistSq
4709c0	FUN_004709c0	GameController_onItemPickup
470d80	FUN_00470d80	voxelRaycast_modelPick
4718b0	FUN_004718b0	map_getTileLightOrHeight
471910	FUN_00471910	getter_field80015c
471920	FUN_00471920	GameController_modifyBlockAtWorld
4719f0	FUN_004719f0	GameController_disconnect
471b60	FUN_00471b60	renderEntityLabelBillboard
471d50	FUN_00471d50	drawOrientedModelOrTrail
4758c0	FUN_004758c0	drawBillboardModelRotated
476660	FUN_00476660	drawModelAtProjectedPos
477220	FUN_00477220	isZero_off10
477230	FUN_00477230	isZero_off4
477240	FUN_00477240	vector_empty
477250	FUN_00477250	u16string_endIterator
477280	FUN_00477280	GameController_release_render_locks
4772b0	FUN_004772b0	GameController_start_game_mode
4777f0	FUN_004777f0	Zone_rbtree_eraseRange
4778b0	FUN_004778b0	Zone_rbtree_eraseNode
477b80	FUN_00477b80	list_eraseNode_front
477bf0	FUN_00477bf0	list_eraseRange
477c60	FUN_00477c60	list_eraseNode
477cb0	FUN_00477cb0	list_eraseNode_stringField
477d20	FUN_00477d20	std_list_Erase_node
477d90	FUN_00477d90	rbtree_lowerBound_pairKey
477e10	FUN_00477e10	findNearestEntityInGrid
4787f0	FUN_004787f0	getter_field800164
47ae10	FUN_0047ae10	collectFilledInventorySlots
47b010	FUN_0047b010	getHoveredWorldItem
47b1b0	FUN_0047b1b0	getEquipmentSlotPtr
47b340	FUN_0047b340	getTargetedItemName
47b3e0	FUN_0047b3e0	getInteractTargetName
47b450	FUN_0047b450	getSelectedSlotCoords
47b550	FUN_0047b550	getSelectedItemPtr
47b5f0	FUN_0047b5f0	getter_off4c
47f000	FUN_0047f000	map_getPairValue
47f030	FUN_0047f030	hasNearbyAllyEntity
47f1c0	FUN_0047f1c0	getter_byte3c4
47f3b0	FUN_0047f3b0	getter_flagBit0_f4
47f3c0	FUN_0047f3c0	testAABBvsFrustum_fixed
47f760	FUN_0047f760	testSphereVsFrustum_fixed
47f940	FUN_0047f940	GameController_validate_selected_zone
47f9f0	FUN_0047f9f0	isInteractableTileType
47fa10	FUN_0047fa10	hasActiveWorldChunk
47fa30	FUN_0047fa30	getItemTypeCategory
47faa0	FUN_0047faa0	getChunkCellAt
47fae0	FUN_0047fae0	spawnItemAffixDrops
480d90	FUN_00480d90	getVelocityX
480db0	FUN_00480db0	getVelocityY
480dd0	FUN_00480dd0	getPositionXY
480df0	FUN_00480df0	getPtr_off94
480e00	FUN_00480e00	lookupNestedStringMap
4814f0	FUN_004814f0	GameController_cycle_active_tab
4815c0	FUN_004815c0	GameController_on_tab_selected
4815e0	FUN_004815e0	GameController_create_edit_textbox
481d30	FUN_00481d30	GameController_delete_selected_world_saves
481fe0	FUN_00481fe0	GameController_show_rename_dialog
4821a0	FUN_004821a0	cube::GameController::enterEditMode
483e70	FUN_00483e70	GameController_load_or_new_character
